ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,timestamp
-3375.225171473643,-3423.43788426374,-3484.256980926631,-3481.485364614173,2608.2474122342364,2671.972235676317,2565.4661733467788,2587.4379381463455,1779891389.6318948
-878.4459088380229,-4001.833975533721,-595.003437400274,291.53380293057,131786.108825935,-944.763534636919,-456.48967701073616,-838.346879285202,1779891389.6359072
-3373.034700517023,-3421.7615034295923,-3482.9158762593124,-3480.2336669246756,2601.7654063421974,2665.423174550912,2558.8947604769182,2580.9335805098513,1779891389.6400523
-1725.8452446276242,-3899.3959306950487,1174.3383019373778,2319.3511151493926,130765.88580201696,453.5839502315462,1477.1373840734225,814.4975679513893,1779891389.6439464
-3376.7003866076934,-3424.86839590888,-3485.665140827315,-3482.6923588147592,2610.2143657463034,2673.827430466107,2567.388423369935,2589.427243402868,1779891389.64893
3398.023950818056,-3851.071459182675,4456.088478098926,5684.875629529432,129532.74006041767,3940.523140492814,4739.933280936871,4217.55066127189,1779891389.6519897
-3374.912247051269,-3423.5719947304724,-3484.5028501156394,-3481.9100477588236,2604.738188354753,2668.351253074557,2562.0463564451165,2583.951066011318,1779891389.6560388
-3712.02125692621,-4033.6628596380783,-2848.8415895511616,-2176.925799480176,132666.96872317418,-3224.462655122597,-2740.6814981319308,-3123.0304387844135,1779891389.660058
-3371.961816783168,-3420.2639365510868,-3481.127736702888,-3478.490230857162,2603.464138920801,2666.9877966627832,2560.6829000333432,2582.6323130884543,1779891389.6639779
2637.2152730483144,-3806.367970272061,5430.31161192794,6593.027006748558,129154.57089597832,4787.833069304594,5761.564464755591,5181.134364740177,1779891389.6680336
-3376.186296485221,-3424.421361019774,-3485.083995471477,-3482.2900274145636,2608.9626680568063,2672.57573277661,2566.2261326582593,2588.13084222446,1779891389.6720753
-855.1777428600482,-3998.190641187506,-586.6215332295338,302.73202690267885,131775.96113395228,-934.2582147429246,-448.4654007512809,-828.087428580216,1779891389.6770236
-3372.8782383058356,-3421.6497447073157,-3482.8488210259466,-3480.144259946854,2601.60894413101,2665.3114158286353,2558.8277052435524,2580.84417353203,1779891389.6800258
-1750.3874600395513,-3896.981942293876,1169.8232495574057,2309.2034231666835,130766.13167120596,443.5480169711133,1469.9401223588136,807.5461754257889,1779891389.684061
-3375.0910610069113,-3423.3037737970085,-3484.256980926631,-3481.150088447343,2608.783854101164,2672.3745670765124,2566.092022191527,2587.9520282688177,1779891389.688069
3373.258217961576,-3844.790618990734,4437.804751134486,5669.184704921807,129530.81781039451,3925.7486374078558,4721.537795250153,4201.524460497434,1779891389.6920116
-3369.1454969817996,-3417.872299894369,-3479.0490244685443,-3476.16564943381,2599.1279004964713,2662.740965216275,2556.4137168423795,2578.296074664125,1779891389.695907
-3713.0717889156094,-4029.818359591766,-2859.056336767237,-2182.424328616182,132662.47602253867,-3231.7940273039376,-2750.158637780981,-3133.6698691451397,1779891389.6999304
-3369.480773148629,-3417.9840586166456,-3479.0043209796336,-3476.0762424559884,2600.938391797351,2664.5961600060655,2558.2465598877147,2580.106565965005,1779891389.7057128
2601.899516808929,-3802.5458219702036,5403.780091259491,6569.423564603754,129158.4377477691,4759.13342942398,5735.681144676345,5151.518303336895,1779891389.7086208
-3370.5313051380285,-3418.8557766504023,-3479.7195768022034,-3476.6797395562817,2603.5758976430775,2667.1219071295154,2560.817010500075,2582.677016577365,1779891389.711944
-854.4848387819337,-3991.038082961808,-583.06760586114,305.79421589305593,131767.33336059254,-933.1853310090698,-446.0067088611971,-826.8580826351741,1779891389.716076
-3368.2067237146766,-3417.0899888384333,-3478.154954690332,-3475.4950971001504,2597.518574895689,2661.109287871038,2554.8043912415974,2576.6196938299768,1779891389.7202528
-1764.4243555574842,-3892.5115934028145,1133.3899060952551,2276.7039867286667,130771.98782825326,400.38679842791544,1433.7079445967609,766.2625034168367,1779891389.724047
-3369.100793492889,-3417.4699684941734,-3478.177306434787,-3475.2715796555976,2603.262973220703,2666.9877966627832,2560.548789566611,2582.453499132812,1779891389.7280517
3349.4089066277634,-3841.8401887226332,4422.404399204779,5651.727992502212,129535.06464184102,3905.5650121647136,4705.556297964608,4182.860753877253,1779891389.73312
-3365.52451438004,-3414.251317292609,-3475.3833383778738,-3472.54466683205,2595.8868975504515,2659.522314014711,2553.1280104074494,2574.943312995829,1779891389.7360952
-3718.3915040959723,-4027.6725921240563,-2870.276912483801,-2189.24161067505,132661.42549054927,-3246.6355856222613,-2759.2334460298357,-3148.354965252276,1779891389.7391376
-3366.150363224788,-3414.765407415081,-3475.7856697780694,-3472.8799429988794,2598.3455894405356,2661.9810059047945,2555.564350553078,2577.4690601192788,1779891389.7441068
2524.9201089048515,-3796.9355341119212,5359.925968638178,6529.0786658619245,129166.68554147311,4707.724417176773,5694.352769178483,5103.506756246896,1779891389.7481763
-3371.358319682875,-3419.7945499175253,-3480.7254053026923,-3477.9090855013237,2605.2746302216806,2668.9547501748502,2562.493391334223,2584.353397411513,1779891389.752138
-872.120365157171,-3984.8913532365987,-587.6720652189333,308.4987769721481,131762.50538379018,-937.4768659444888,-449.1359530849401,-830.5014169813892,1779891389.7561092
-3367.357357425375,-3416.307677782497,-3477.506754101128,-3474.936303488768,2597.22800221777,2660.8857704264847,2554.3797080969466,2576.396176385424,1779891389.7600086
