ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,timestamp
18693.14386762904,9921.827604988528,17274.568054028518,11203.409576822469,18674.703678453407,19187.363289280333,19379.990622996167,18877.74692508542,1780428967.034357
-3858.849866253122,-3884.800241565733,-3998.928248754531,-3965.110059393652,-40978.43658667047,-42139.72146984595,3126.3608487082543,3147.8408751298043,1780428967.034366
18916.661312182103,9891.04925287357,17450.83391080307,13709.040130262392,18889.436887435542,19427.733949152705,19634.19701268637,19076.252767593,1780428967.0343747
-3856.547636574225,-3883.10150898713,-3997.1177574536514,-3963.768954726333,-40976.69315060296,-42137.8439233117,3119.7670840939386,3141.224758771033,1780428967.0383747
18084.19294168865,9780.341062586434,17319.71857782824,12180.896065341958,18062.08706642235,18594.080936203118,18783.5343222063,18259.967060085182,1780428967.038454
-3854.267758639784,-3880.1510787190296,-3994.234382418917,-3960.6397105025903,-40973.56390637921,-42134.781734321325,3118.4930346599863,3139.9730610815363,1780428967.0385056
19134.79198632145,10003.724396672773,17315.42704289282,12145.110922469012,19112.88727675525,19630.620733573527,19832.568744727225,19309.448517495217,1780428967.0385563
-3852.546674316725,-3878.72056707389,-3992.5356498403135,-3958.940977923987,-40971.44049065596,-42132.77007732035,3120.9293748056148,3142.409401227165,1780428967.038594
18234.46371966168,9735.123483553349,17430.806747771116,14094.428908160797,18205.071175702957,18755.70640035944,18956.4250655681,18390.54595119309,1780428967.038627
-3852.0549359387087,-3878.564104862703,-3992.5356498403135,-3959.2539023463614,-40971.507545889326,-42132.52420813134,3113.732113091006,3135.167436023645,1780428967.0386605
18687.064193137197,9919.30185786508,17277.56318778553,11189.842067938098,18668.86987315057,19181.68594618868,19374.335631648974,18872.002526760403,1780428967.0387642
-3854.245406895329,-3880.084023485664,-3993.943809740998,-3960.170323869029,-40972.31220868972,-42133.5970918652,3122.0916655172905,3143.48228496102,1780428967.0387816
18924.819698908294,9896.05604363156,17452.2197189593,13689.102374208258,18897.0588322948,19435.400597500877,19641.75190231227,19084.12058164127,1780428967.0387998
-3855.139476673541,-3881.738052575357,-3995.463728363959,-3961.9361116809982,-40973.80977556823,-42134.91584478806,3118.7612555934497,3140.151875037179,1780428967.0388174
18081.555435842925,9776.474210795666,17319.89739178388,12182.17011477591,18058.734304754056,18591.309319890657,18780.5838919382,18256.61429841689,1780428967.0388348
-3853.7089650284015,-3879.704043829923,-3993.675588807534,-3959.9915099133855,-40971.641656356056,-42132.85948429817,3117.8895375596926,3139.436619214609,1780428967.038852
19131.752149075528,10000.50574547121,17312.85659228046,12128.458872849807,19110.18271567616,19628.29615215017,19829.461852247936,19306.78865990504,1780428967.0388696
-3854.290110384239,-3880.419299652493,-3994.212030674461,-3960.550303524769,-40971.8204703117,-42133.194760465,3122.4492934285754,3143.8846163612147,1780428967.0388873
18241.07983602045,9736.553995198488,17432.55018383863,14077.59804458595,18212.044919973006,18763.305993474245,18963.354106349245,18397.49734371869,1780428967.0389051
-3850.914996971488,-3877.357110662116,-3991.373359128637,-3957.912797679043,-40968.98179876588,-42130.15492321908,3112.502767145964,3133.982793567514,1780428967.0389228
18679.88928316704,9921.402921843875,17281.586501787486,11200.16857387645,18661.51614922478,19174.51103621853,19366.51252108962,18864.380581901143,1780428967.03894
-3855.251235395817,-3881.067500241697,-3994.770824285845,-3960.97498666942,-40971.90987728952,-42133.35122267619,3122.5163486619413,3143.996375083492,1780428967.0389578
18928.93241988807,9900.414633800345,17454.521948638198,13679.647586303665,18901.55153293032,19439.826242903026,19645.372884914028,19088.30035785441,1780428967.0389752
-3851.920825471977,-3878.452346140426,-3992.155670184573,-3958.739812223889,-40969.22766795489,-42130.53490287482,3115.2520317139665,3136.7320581355166,1780428967.0389924
18079.52142709749,9777.74826022962,17322.110214484957,12211.36149303454,18056.34266809734,18588.96238672285,18777.61110992564,18253.529757682056,1780428967.03901
-3853.843075495133,-3879.972264763387,-3993.7426440409,-3960.1479721245737,-40970.47936564438,-42131.85365579768,3118.247165470977,3139.6824884036173,1780428967.0390275
19128.287628684957,10002.807975150106,17314.801194048072,12106.151831883411,19106.85230575232,19623.758748025743,19824.902096379054,19302.854752880903,1780428967.0390449
-3855.564159818192,-3881.8051078087215,-3995.486080108414,-3961.8243529587216,-40971.73106333388,-42133.35122267619,3123.4774736735194,3144.9351483506143,1780428967.039062
18243.113844765885,9745.561748213977,17434.673599561884,14089.131544724887,18214.10128046289,18763.641269641077,18964.315231360823,18398.681986174823,1780428967.0390794
